year,city,metric,cat1,cat2,table,value
2018,伊江村,facilities,ryokan_small,,hotel_breakdown,0
2018,伊江村,facilities,total,,hotel_breakdown,5
2018,伊江村,rooms,business_hotel_large,,hotel_breakdown,0
2018,伊江村,rooms,business_hotel_medium,,hotel_breakdown,0
2018,伊江村,rooms,business_hotel_small,,hotel_breakdown,63
2018,伊江村,rooms,city_hotel_large,,hotel_breakdown,0
2018,伊江村,rooms,city_hotel_medium,,hotel_breakdown,0
2018,伊江村,rooms,city_hotel_small,,hotel_breakdown,0
2018,伊江村,rooms,resort_hotel_large,,hotel_breakdown,0
2018,伊江村,rooms,resort_hotel_medium,,hotel_breakdown,33
2018,伊江村,rooms,resort_hotel_small,,hotel_breakdown,0
2018,伊江村,rooms,ryokan_large,,hotel_breakdown,0
2018,伊江村,rooms,ryokan_medium,,hotel_breakdown,0
2018,伊江村,rooms,ryokan_small,,hotel_breakdown,0
2018,伊江村,rooms,total,,hotel_breakdown,96
2018,八重山,capacity,business_hotel_large,,hotel_breakdown,400
2018,八重山,capacity,business_hotel_medium,,hotel_breakdown,2050
2018,八重山,capacity,business_hotel_small,,hotel_breakdown,1006
2018,八重山,capacity,city_hotel_large,,hotel_breakdown,0
2018,八重山,capacity,city_hotel_medium,,hotel_breakdown,249
2018,八重山,capacity,city_hotel_small,,hotel_breakdown,0
2018,八重山,capacity,resort_hotel_large,,hotel_breakdown,6388
2018,八重山,capacity,resort_hotel_medium,,hotel_breakdown,1140
2018,八重山,capacity,resort_hotel_small,,hotel_breakdown,761
2018,八重山,capacity,ryokan_large,,hotel_breakdown,0
2018,八重山,capacity,ryokan_medium,,hotel_breakdown,0
2018,八重山,capacity,ryokan_small,,hotel_breakdown,181
2018,八重山,capacity,total,,hotel_breakdown,12175
2018,八重山,facilities,business_hotel_large,,hotel_breakdown,1
2018,八重山,facilities,business_hotel_medium,,hotel_breakdown,13
2018,八重山,facilities,business_hotel_small,,hotel_breakdown,24
2018,八重山,facilities,city_hotel_large,,hotel_breakdown,0
2018,八重山,facilities,city_hotel_medium,,hotel_breakdown,1
2018,八重山,facilities,city_hotel_small,,hotel_breakdown,0
2018,八重山,facilities,resort_hotel_large,,hotel_breakdown,12
2018,八重山,facilities,resort_hotel_medium,,hotel_breakdown,7
2018,八重山,facilities,resort_hotel_small,,hotel_breakdown,19
2018,八重山,facilities,ryokan_large,,hotel_breakdown,0
2018,八重山,facilities,ryokan_medium,,hotel_breakdown,0
2018,八重山,facilities,ryokan_small,,hotel_breakdown,9
2018,八重山,facilities,total,,hotel_breakdown,86
2018,八重山,rooms,business_hotel_large,,hotel_breakdown,191
2018,八重山,rooms,business_hotel_medium,,hotel_breakdown,979
2018,八重山,rooms,business_hotel_small,,hotel_breakdown,529
2018,八重山,rooms,city_hotel_large,,hotel_breakdown,0
2018,八重山,rooms,city_hotel_medium,,hotel_breakdown,77
2018,八重山,rooms,city_hotel_small,,hotel_breakdown,0
