year,city,area,table,cat1,cat2,metric,value
2020,与那国町,八重山,accommodation_type,weekly_mansion,,rooms,0
2020,八重山,未分類,accommodation_type,weekly_mansion,,rooms,151
2020,久米島町,離島,accommodation_type,weekly_mansion,,rooms,40
2020,渡嘉敷村,離島,accommodation_type,weekly_mansion,,rooms,0
2020,座間味村,離島,accommodation_type,weekly_mansion,,rooms,0
2020,粟国村,離島,accommodation_type,weekly_mansion,,rooms,0
2020,渡名喜村,離島,accommodation_type,weekly_mansion,,rooms,0
2020,南大東村,離島,accommodation_type,weekly_mansion,,rooms,0
2020,北大東村,離島,accommodation_type,weekly_mansion,,rooms,0
2020,伊江村,離島,accommodation_type,weekly_mansion,,rooms,0
2020,伊平屋村,離島,accommodation_type,weekly_mansion,,rooms,9
2020,伊是名村,離島,accommodation_type,weekly_mansion,,rooms,0
2020,離島,未分類,accommodation_type,weekly_mansion,,rooms,49
2020,沖縄県,未分類,accommodation_type,weekly_mansion,,rooms,1435
2020,那覇市,南部,accommodation_type,weekly_mansion,,capacity,1202
2020,糸満市,南部,accommodation_type,weekly_mansion,,capacity,0
2020,豊見城市,南部,accommodation_type,weekly_mansion,,capacity,191
2020,八重瀬町,南部,accommodation_type,weekly_mansion,,capacity,0
2020,南城市,南部,accommodation_type,weekly_mansion,,capacity,21
2020,与那原町,南部,accommodation_type,weekly_mansion,,capacity,0
2020,南風原町,南部,accommodation_type,weekly_mansion,,capacity,0
2020,南部,未分類,accommodation_type,weekly_mansion,,capacity,1414
2020,沖縄市,中部,accommodation_type,weekly_mansion,,capacity,91
2020,宜野湾市,中部,accommodation_type,weekly_mansion,,capacity,153
2020,浦添市,中部,accommodation_type,weekly_mansion,,capacity,61
2020,うるま市,中部,accommodation_type,weekly_mansion,,capacity,0
2020,読谷村,中部,accommodation_type,weekly_mansion,,capacity,14
2020,嘉手納町,中部,accommodation_type,weekly_mansion,,capacity,0
2020,北谷町,中部,accommodation_type,weekly_mansion,,capacity,101
2020,北中城村,中部,accommodation_type,weekly_mansion,,capacity,28
2020,中城村,中部,accommodation_type,weekly_mansion,,capacity,0
2020,西原町,中部,accommodation_type,weekly_mansion,,capacity,30
2020,中部,未分類,accommodation_type,weekly_mansion,,capacity,478
2020,名護市,北部,accommodation_type,weekly_mansion,,capacity,98
2020,国頭村,北部,accommodation_type,weekly_mansion,,capacity,0
2020,大宜味村,北部,accommodation_type,weekly_mansion,,capacity,0
2020,東村,北部,accommodation_type,weekly_mansion,,capacity,0
2020,今帰仁村,北部,accommodation_type,weekly_mansion,,capacity,0
2020,本部町,北部,accommodation_type,weekly_mansion,,capacity,123
2020,恩納村,北部,accommodation_type,weekly_mansion,,capacity,48
2020,宜野座村,北部,accommodation_type,weekly_mansion,,capacity,22
2020,金武町,北部,accommodation_type,weekly_mansion,,capacity,0
2020,北部,未分類,accommodation_type,weekly_mansion,,capacity,291
2020,宮古島市,宮古,accommodation_type,weekly_mansion,,capacity,338
2020,多良間村,宮古,accommodation_type,weekly_mansion,,capacity,0
2020,宮古,未分類,accommodation_type,weekly_mansion,,capacity,338
2020,石垣市,八重山,accommodation_type,weekly_mansion,,capacity,312
2020,竹富町,八重山,accommodation_type,weekly_mansion,,capacity,0
2020,与那国町,八重山,accommodation_type,weekly_mansion,,capacity,0
2020,八重山,未分類,accommodation_type,weekly_mansion,,capacity,312
2020,久米島町,離島,accommodation_type,weekly_mansion,,capacity,73
2020,渡嘉敷村,離島,accommodation_type,weekly_mansion,,capacity,0
2020,座間味村,離島,accommodation_type,weekly_mansion,,capacity,0
2020,粟国村,離島,accommodation_type,weekly_mansion,,capacity,0
2020,渡名喜村,離島,accommodation_type,weekly_mansion,,capacity,0
2020,南大東村,離島,accommodation_type,weekly_mansion,,capacity,0
2020,北大東村,離島,accommodation_type,weekly_mansion,,capacity,0
2020,伊江村,離島,accommodation_type,weekly_mansion,,capacity,0
2020,伊平屋村,離島,accommodation_type,weekly_mansion,,capacity,30
2020,伊是名村,離島,accommodation_type,weekly_mansion,,capacity,0
2020,離島,未分類,accommodation_type,weekly_mansion,,capacity,103
2020,沖縄県,未分類,accommodation_type,weekly_mansion,,capacity,2936
2020,那覇市,南部,accommodation_type,group_facilities,,facilities,2
2020,糸満市,南部,accommodation_type,group_facilities,,facilities,1
2020,豊見城市,南部,accommodation_type,group_facilities,,facilities,0
2020,八重瀬町,南部,accommodation_type,group_facilities,,facilities,1
2020,南城市,南部,accommodation_type,group_facilities,,facilities,3
2020,与那原町,南部,accommodation_type,group_facilities,,facilities,0
2020,南風原町,南部,accommodation_type,group_facilities,,facilities,0
2020,南部,未分類,accommodation_type,group_facilities,,facilities,7
2020,沖縄市,中部,accommodation_type,group_facilities,,facilities,0
2020,宜野湾市,中部,accommodation_type,group_facilities,,facilities,0
2020,浦添市,中部,accommodation_type,group_facilities,,facilities,0
2020,うるま市,中部,accommodation_type,group_facilities,,facilities,1
2020,読谷村,中部,accommodation_type,group_facilities,,facilities,0
2020,嘉手納町,中部,accommodation_type,group_facilities,,facilities,0
2020,北谷町,中部,accommodation_type,group_facilities,,facilities,0
2020,北中城村,中部,accommodation_type,group_facilities,,facilities,1
2020,中城村,中部,accommodation_type,group_facilities,,facilities,0
2020,西原町,中部,accommodation_type,group_facilities,,facilities,0
2020,中部,未分類,accommodation_type,group_facilities,,facilities,2
2020,名護市,北部,accommodation_type,group_facilities,,facilities,1
2020,国頭村,北部,accommodation_type,group_facilities,,facilities,0
2020,大宜味村,北部,accommodation_type,group_facilities,,facilities,0
2020,東村,北部,accommodation_type,group_facilities,,facilities,1
2020,今帰仁村,北部,accommodation_type,group_facilities,,facilities,1
2020,本部町,北部,accommodation_type,group_facilities,,facilities,0
2020,恩納村,北部,accommodation_type,group_facilities,,facilities,0
2020,宜野座村,北部,accommodation_type,group_facilities,,facilities,1
2020,金武町,北部,accommodation_type,group_facilities,,facilities,0
2020,北部,未分類,accommodation_type,group_facilities,,facilities,4
2020,宮古島市,宮古,accommodation_type,group_facilities,,facilities,3
2020,多良間村,宮古,accommodation_type,group_facilities,,facilities,0
2020,宮古,未分類,accommodation_type,group_facilities,,facilities,3
2020,石垣市,八重山,accommodation_type,group_facilities,,facilities,1
2020,竹富町,八重山,accommodation_type,group_facilities,,facilities,3
2020,与那国町,八重山,accommodation_type,group_facilities,,facilities,0
2020,八重山,未分類,accommodation_type,group_facilities,,facilities,4
2020,久米島町,離島,accommodation_type,group_facilities,,facilities,0
2020,渡嘉敷村,離島,accommodation_type,group_facilities,,facilities,1
2020,座間味村,離島,accommodation_type,group_facilities,,facilities,2
2020,粟国村,離島,accommodation_type,group_facilities,,facilities,0
2020,渡名喜村,離島,accommodation_type,group_facilities,,facilities,0
2020,南大東村,離島,accommodation_type,group_facilities,,facilities,0
2020,北大東村,離島,accommodation_type,group_facilities,,facilities,0
2020,伊江村,離島,accommodation_type,group_facilities,,facilities,0
2020,伊平屋村,離島,accommodation_type,group_facilities,,facilities,5
2020,伊是名村,離島,accommodation_type,group_facilities,,facilities,3
2020,離島,未分類,accommodation_type,group_facilities,,facilities,11
2020,沖縄県,未分類,accommodation_type,group_facilities,,facilities,31
2020,那覇市,南部,accommodation_type,group_facilities,,rooms,16
2020,糸満市,南部,accommodation_type,group_facilities,,rooms,33
2020,豊見城市,南部,accommodation_type,group_facilities,,rooms,0
2020,八重瀬町,南部,accommodation_type,group_facilities,,rooms,5
2020,南城市,南部,accommodation_type,group_facilities,,rooms,22
2020,与那原町,南部,accommodation_type,group_facilities,,rooms,0
2020,南風原町,南部,accommodation_type,group_facilities,,rooms,0
2020,南部,未分類,accommodation_type,group_facilities,,rooms,76
2020,沖縄市,中部,accommodation_type,group_facilities,,rooms,0
2020,宜野湾市,中部,accommodation_type,group_facilities,,rooms,0
2020,浦添市,中部,accommodation_type,group_facilities,,rooms,0
2020,うるま市,中部,accommodation_type,group_facilities,,rooms,14
2020,読谷村,中部,accommodation_type,group_facilities,,rooms,0
2020,嘉手納町,中部,accommodation_type,group_facilities,,rooms,0
2020,北谷町,中部,accommodation_type,group_facilities,,rooms,0
2020,北中城村,中部,accommodation_type,group_facilities,,rooms,2
2020,中城村,中部,accommodation_type,group_facilities,,rooms,0
2020,西原町,中部,accommodation_type,group_facilities,,rooms,0
2020,中部,未分類,accommodation_type,group_facilities,,rooms,16
2020,名護市,北部,accommodation_type,group_facilities,,rooms,38
2020,国頭村,北部,accommodation_type,group_facilities,,rooms,0
2020,大宜味村,北部,accommodation_type,group_facilities,,rooms,0
2020,東村,北部,accommodation_type,group_facilities,,rooms,15
2020,今帰仁村,北部,accommodation_type,group_facilities,,rooms,1
2020,本部町,北部,accommodation_type,group_facilities,,rooms,0
2020,恩納村,北部,accommodation_type,group_facilities,,rooms,0
2020,宜野座村,北部,accommodation_type,group_facilities,,rooms,33
2020,金武町,北部,accommodation_type,group_facilities,,rooms,0
2020,北部,未分類,accommodation_type,group_facilities,,rooms,87
2020,宮古島市,宮古,accommodation_type,group_facilities,,rooms,17
2020,多良間村,宮古,accommodation_type,group_facilities,,rooms,0
2020,宮古,未分類,accommodation_type,group_facilities,,rooms,17
2020,石垣市,八重山,accommodation_type,group_facilities,,rooms,9
2020,竹富町,八重山,accommodation_type,group_facilities,,rooms,21
2020,与那国町,八重山,accommodation_type,group_facilities,,rooms,0
2020,八重山,未分類,accommodation_type,group_facilities,,rooms,30
2020,久米島町,離島,accommodation_type,group_facilities,,rooms,0
2020,渡嘉敷村,離島,accommodation_type,group_facilities,,rooms,40
2020,座間味村,離島,accommodation_type,group_facilities,,rooms,14
2020,粟国村,離島,accommodation_type,group_facilities,,rooms,0
2020,渡名喜村,離島,accommodation_type,group_facilities,,rooms,0
2020,南大東村,離島,accommodation_type,group_facilities,,rooms,0
2020,北大東村,離島,accommodation_type,group_facilities,,rooms,0
2020,伊江村,離島,accommodation_type,group_facilities,,rooms,0
2020,伊平屋村,離島,accommodation_type,group_facilities,,rooms,10
2020,伊是名村,離島,accommodation_type,group_facilities,,rooms,10
2020,離島,未分類,accommodation_type,group_facilities,,rooms,74
2020,沖縄県,未分類,accommodation_type,group_facilities,,rooms,300
2020,那覇市,南部,accommodation_type,group_facilities,,capacity,92
2020,糸満市,南部,accommodation_type,group_facilities,,capacity,306
2020,豊見城市,南部,accommodation_type,group_facilities,,capacity,0
2020,八重瀬町,南部,accommodation_type,group_facilities,,capacity,20
2020,南城市,南部,accommodation_type,group_facilities,,capacity,321
2020,与那原町,南部,accommodation_type,group_facilities,,capacity,0
2020,南風原町,南部,accommodation_type,group_facilities,,capacity,0
2020,南部,未分類,accommodation_type,group_facilities,,capacity,739
2020,沖縄市,中部,accommodation_type,group_facilities,,capacity,0
2020,宜野湾市,中部,accommodation_type,group_facilities,,capacity,0
2020,浦添市,中部,accommodation_type,group_facilities,,capacity,0
2020,うるま市,中部,accommodation_type,group_facilities,,capacity,196
2020,読谷村,中部,accommodation_type,group_facilities,,capacity,0
2020,嘉手納町,中部,accommodation_type,group_facilities,,capacity,0
2020,北谷町,中部,accommodation_type,group_facilities,,capacity,0
2020,北中城村,中部,accommodation_type,group_facilities,,capacity,8
2020,中城村,中部,accommodation_type,group_facilities,,capacity,0
2020,西原町,中部,accommodation_type,group_facilities,,capacity,0
2020,中部,未分類,accommodation_type,group_facilities,,capacity,204
2020,名護市,北部,accommodation_type,group_facilities,,capacity,240
2020,国頭村,北部,accommodation_type,group_facilities,,capacity,0
2020,大宜味村,北部,accommodation_type,group_facilities,,capacity,0
2020,東村,北部,accommodation_type,group_facilities,,capacity,111
2020,今帰仁村,北部,accommodation_type,group_facilities,,capacity,35
2020,本部町,北部,accommodation_type,group_facilities,,capacity,0
2020,恩納村,北部,accommodation_type,group_facilities,,capacity,0
2020,宜野座村,北部,accommodation_type,group_facilities,,capacity,142
2020,金武町,北部,accommodation_type,group_facilities,,capacity,0
2020,北部,未分類,accommodation_type,group_facilities,,capacity,528
2020,宮古島市,宮古,accommodation_type,group_facilities,,capacity,186
2020,多良間村,宮古,accommodation_type,group_facilities,,capacity,0
2020,宮古,未分類,accommodation_type,group_facilities,,capacity,186
2020,石垣市,八重山,accommodation_type,group_facilities,,capacity,135
2020,竹富町,八重山,accommodation_type,group_facilities,,capacity,163
2020,与那国町,八重山,accommodation_type,group_facilities,,capacity,0
2020,八重山,未分類,accommodation_type,group_facilities,,capacity,298
2020,久米島町,離島,accommodation_type,group_facilities,,capacity,0
2020,渡嘉敷村,離島,accommodation_type,group_facilities,,capacity,346
2020,座間味村,離島,accommodation_type,group_facilities,,capacity,96
2020,粟国村,離島,accommodation_type,group_facilities,,capacity,0
2020,渡名喜村,離島,accommodation_type,group_facilities,,capacity,0
2020,南大東村,離島,accommodation_type,group_facilities,,capacity,0
2020,北大東村,離島,accommodation_type,group_facilities,,capacity,0
2020,伊江村,離島,accommodation_type,group_facilities,,capacity,0
2020,伊平屋村,離島,accommodation_type,group_facilities,,capacity,354
2020,伊是名村,離島,accommodation_type,group_facilities,,capacity,85
2020,離島,未分類,accommodation_type,group_facilities,,capacity,881
2020,沖縄県,未分類,accommodation_type,group_facilities,,capacity,2836
2020,那覇市,南部,accommodation_type,youth_hostel,,facilities,2
2020,糸満市,南部,accommodation_type,youth_hostel,,facilities,0
2020,豊見城市,南部,accommodation_type,youth_hostel,,facilities,0
2020,八重瀬町,南部,accommodation_type,youth_hostel,,facilities,0
2020,南城市,南部,accommodation_type,youth_hostel,,facilities,0
2020,与那原町,南部,accommodation_type,youth_hostel,,facilities,0
2020,南風原町,南部,accommodation_type,youth_hostel,,facilities,0
2020,南部,未分類,accommodation_type,youth_hostel,,facilities,2
2020,沖縄市,中部,accommodation_type,youth_hostel,,facilities,0
2020,宜野湾市,中部,accommodation_type,youth_hostel,,facilities,0
2020,浦添市,中部,accommodation_type,youth_hostel,,facilities,0
2020,うるま市,中部,accommodation_type,youth_hostel,,facilities,0
2020,読谷村,中部,accommodation_type,youth_hostel,,facilities,0
2020,嘉手納町,中部,accommodation_type,youth_hostel,,facilities,0
2020,北谷町,中部,accommodation_type,youth_hostel,,facilities,0
2020,北中城村,中部,accommodation_type,youth_hostel,,facilities,0
2020,中城村,中部,accommodation_type,youth_hostel,,facilities,0
2020,西原町,中部,accommodation_type,youth_hostel,,facilities,0
2020,中部,未分類,accommodation_type,youth_hostel,,facilities,0
2020,名護市,北部,accommodation_type,youth_hostel,,facilities,0
2020,国頭村,北部,accommodation_type,youth_hostel,,facilities,0
2020,大宜味村,北部,accommodation_type,youth_hostel,,facilities,0
2020,東村,北部,accommodation_type,youth_hostel,,facilities,0
2020,今帰仁村,北部,accommodation_type,youth_hostel,,facilities,0
2020,本部町,北部,accommodation_type,youth_hostel,,facilities,0
2020,恩納村,北部,accommodation_type,youth_hostel,,facilities,0
2020,宜野座村,北部,accommodation_type,youth_hostel,,facilities,0
2020,金武町,北部,accommodation_type,youth_hostel,,facilities,0
2020,北部,未分類,accommodation_type,youth_hostel,,facilities,0
2020,宮古島市,宮古,accommodation_type,youth_hostel,,facilities,0
2020,多良間村,宮古,accommodation_type,youth_hostel,,facilities,0
2020,宮古,未分類,accommodation_type,youth_hostel,,facilities,0
2020,石垣市,八重山,accommodation_type,youth_hostel,,facilities,0
2020,竹富町,八重山,accommodation_type,youth_hostel,,facilities,2
2020,与那国町,八重山,accommodation_type,youth_hostel,,facilities,0
2020,八重山,未分類,accommodation_type,youth_hostel,,facilities,2
2020,久米島町,離島,accommodation_type,youth_hostel,,facilities,0
2020,渡嘉敷村,離島,accommodation_type,youth_hostel,,facilities,0
2020,座間味村,離島,accommodation_type,youth_hostel,,facilities,0
2020,粟国村,離島,accommodation_type,youth_hostel,,facilities,0
2020,渡名喜村,離島,accommodation_type,youth_hostel,,facilities,0
2020,南大東村,離島,accommodation_type,youth_hostel,,facilities,0
2020,北大東村,離島,accommodation_type,youth_hostel,,facilities,0
2020,伊江村,離島,accommodation_type,youth_hostel,,facilities,0
2020,伊平屋村,離島,accommodation_type,youth_hostel,,facilities,0
2020,伊是名村,離島,accommodation_type,youth_hostel,,facilities,0
2020,離島,未分類,accommodation_type,youth_hostel,,facilities,0
2020,沖縄県,未分類,accommodation_type,youth_hostel,,facilities,4
2020,那覇市,南部,accommodation_type,youth_hostel,,rooms,45
2020,糸満市,南部,accommodation_type,youth_hostel,,rooms,0
2020,豊見城市,南部,accommodation_type,youth_hostel,,rooms,0
2020,八重瀬町,南部,accommodation_type,youth_hostel,,rooms,0
2020,南城市,南部,accommodation_type,youth_hostel,,rooms,0
2020,与那原町,南部,accommodation_type,youth_hostel,,rooms,0
2020,南風原町,南部,accommodation_type,youth_hostel,,rooms,0
2020,南部,未分類,accommodation_type,youth_hostel,,rooms,45
2020,沖縄市,中部,accommodation_type,youth_hostel,,rooms,0
2020,宜野湾市,中部,accommodation_type,youth_hostel,,rooms,0
2020,浦添市,中部,accommodation_type,youth_hostel,,rooms,0
2020,うるま市,中部,accommodation_type,youth_hostel,,rooms,0
2020,読谷村,中部,accommodation_type,youth_hostel,,rooms,0
2020,嘉手納町,中部,accommodation_type,youth_hostel,,rooms,0
2020,北谷町,中部,accommodation_type,youth_hostel,,rooms,0
2020,北中城村,中部,accommodation_type,youth_hostel,,rooms,0
2020,中城村,中部,accommodation_type,youth_hostel,,rooms,0
2020,西原町,中部,accommodation_type,youth_hostel,,rooms,0
2020,中部,未分類,accommodation_type,youth_hostel,,rooms,0
2020,名護市,北部,accommodation_type,youth_hostel,,rooms,0
2020,国頭村,北部,accommodation_type,youth_hostel,,rooms,0
2020,大宜味村,北部,accommodation_type,youth_hostel,,rooms,0
2020,東村,北部,accommodation_type,youth_hostel,,rooms,0
2020,今帰仁村,北部,accommodation_type,youth_hostel,,rooms,0
2020,本部町,北部,accommodation_type,youth_hostel,,rooms,0
2020,恩納村,北部,accommodation_type,youth_hostel,,rooms,0
2020,宜野座村,北部,accommodation_type,youth_hostel,,rooms,0
2020,金武町,北部,accommodation_type,youth_hostel,,rooms,0
2020,北部,未分類,accommodation_type,youth_hostel,,rooms,0
2020,宮古島市,宮古,accommodation_type,youth_hostel,,rooms,0
2020,多良間村,宮古,accommodation_type,youth_hostel,,rooms,0
2020,宮古,未分類,accommodation_type,youth_hostel,,rooms,0
2020,石垣市,八重山,accommodation_type,youth_hostel,,rooms,0
2020,竹富町,八重山,accommodation_type,youth_hostel,,rooms,16
2020,与那国町,八重山,accommodation_type,youth_hostel,,rooms,0
2020,八重山,未分類,accommodation_type,youth_hostel,,rooms,16
2020,久米島町,離島,accommodation_type,youth_hostel,,rooms,0
2020,渡嘉敷村,離島,accommodation_type,youth_hostel,,rooms,0
2020,座間味村,離島,accommodation_type,youth_hostel,,rooms,0
2020,粟国村,離島,accommodation_type,youth_hostel,,rooms,0
2020,渡名喜村,離島,accommodation_type,youth_hostel,,rooms,0
2020,南大東村,離島,accommodation_type,youth_hostel,,rooms,0
2020,北大東村,離島,accommodation_type,youth_hostel,,rooms,0
2020,伊江村,離島,accommodation_type,youth_hostel,,rooms,0
2020,伊平屋村,離島,accommodation_type,youth_hostel,,rooms,0
2020,伊是名村,離島,accommodation_type,youth_hostel,,rooms,0
2020,離島,未分類,accommodation_type,youth_hostel,,rooms,0
2020,沖縄県,未分類,accommodation_type,youth_hostel,,rooms,61
2020,那覇市,南部,accommodation_type,youth_hostel,,capacity,211
2020,糸満市,南部,accommodation_type,youth_hostel,,capacity,0
2020,豊見城市,南部,accommodation_type,youth_hostel,,capacity,0
2020,八重瀬町,南部,accommodation_type,youth_hostel,,capacity,0
2020,南城市,南部,accommodation_type,youth_hostel,,capacity,0
2020,与那原町,南部,accommodation_type,youth_hostel,,capacity,0
2020,南風原町,南部,accommodation_type,youth_hostel,,capacity,0
2020,南部,未分類,accommodation_type,youth_hostel,,capacity,211
2020,沖縄市,中部,accommodation_type,youth_hostel,,capacity,0
2020,宜野湾市,中部,accommodation_type,youth_hostel,,capacity,0
2020,浦添市,中部,accommodation_type,youth_hostel,,capacity,0
2020,うるま市,中部,accommodation_type,youth_hostel,,capacity,0
2020,読谷村,中部,accommodation_type,youth_hostel,,capacity,0
2020,嘉手納町,中部,accommodation_type,youth_hostel,,capacity,0
2020,北谷町,中部,accommodation_type,youth_hostel,,capacity,0
2020,北中城村,中部,accommodation_type,youth_hostel,,capacity,0
2020,中城村,中部,accommodation_type,youth_hostel,,capacity,0
2020,西原町,中部,accommodation_type,youth_hostel,,capacity,0
2020,中部,未分類,accommodation_type,youth_hostel,,capacity,0
2020,名護市,北部,accommodation_type,youth_hostel,,capacity,0
2020,国頭村,北部,accommodation_type,youth_hostel,,capacity,0
2020,大宜味村,北部,accommodation_type,youth_hostel,,capacity,0
2020,東村,北部,accommodation_type,youth_hostel,,capacity,0
2020,今帰仁村,北部,accommodation_type,youth_hostel,,capacity,0
2020,本部町,北部,accommodation_type,youth_hostel,,capacity,0
2020,恩納村,北部,accommodation_type,youth_hostel,,capacity,0
2020,宜野座村,北部,accommodation_type,youth_hostel,,capacity,0
2020,金武町,北部,accommodation_type,youth_hostel,,capacity,0
2020,北部,未分類,accommodation_type,youth_hostel,,capacity,0
2020,宮古島市,宮古,accommodation_type,youth_hostel,,capacity,0
2020,多良間村,宮古,accommodation_type,youth_hostel,,capacity,0
2020,宮古,未分類,accommodation_type,youth_hostel,,capacity,0
2020,石垣市,八重山,accommodation_type,youth_hostel,,capacity,0
2020,竹富町,八重山,accommodation_type,youth_hostel,,capacity,35
2020,与那国町,八重山,accommodation_type,youth_hostel,,capacity,0
2020,八重山,未分類,accommodation_type,youth_hostel,,capacity,35
2020,久米島町,離島,accommodation_type,youth_hostel,,capacity,0
2020,渡嘉敷村,離島,accommodation_type,youth_hostel,,capacity,0
2020,座間味村,離島,accommodation_type,youth_hostel,,capacity,0
2020,粟国村,離島,accommodation_type,youth_hostel,,capacity,0
2020,渡名喜村,離島,accommodation_type,youth_hostel,,capacity,0
2020,南大東村,離島,accommodation_type,youth_hostel,,capacity,0
2020,北大東村,離島,accommodation_type,youth_hostel,,capacity,0
2020,伊江村,離島,accommodation_type,youth_hostel,,capacity,0
2020,伊平屋村,離島,accommodation_type,youth_hostel,,capacity,0
2020,伊是名村,離島,accommodation_type,youth_hostel,,capacity,0
2020,離島,未分類,accommodation_type,youth_hostel,,capacity,0
2020,沖縄県,未分類,accommodation_type,youth_hostel,,capacity,246
2020,那覇市,南部,accommodation_type,total,,facilities,430
2020,糸満市,南部,accommodation_type,total,,facilities,16
2020,豊見城市,南部,accommodation_type,total,,facilities,26
2020,八重瀬町,南部,accommodation_type,total,,facilities,16
2020,南城市,南部,accommodation_type,total,,facilities,81
2020,与那原町,南部,accommodation_type,total,,facilities,8
2020,南風原町,南部,accommodation_type,total,,facilities,4
2020,南部,未分類,accommodation_type,total,,facilities,581
2020,沖縄市,中部,accommodation_type,total,,facilities,83
2020,宜野湾市,中部,accommodation_type,total,,facilities,48
2020,浦添市,中部,accommodation_type,total,,facilities,26
2020,うるま市,中部,accommodation_type,total,,facilities,101
2020,読谷村,中部,accommodation_type,total,,facilities,109
2020,嘉手納町,中部,accommodation_type,total,,facilities,9
2020,北谷町,中部,accommodation_type,total,,facilities,162
2020,北中城村,中部,accommodation_type,total,,facilities,12
2020,中城村,中部,accommodation_type,total,,facilities,1
2020,西原町,中部,accommodation_type,total,,facilities,4
2020,中部,未分類,accommodation_type,total,,facilities,555
2020,名護市,北部,accommodation_type,total,,facilities,108
2020,国頭村,北部,accommodation_type,total,,facilities,36
2020,大宜味村,北部,accommodation_type,total,,facilities,22
2020,東村,北部,accommodation_type,total,,facilities,42
2020,今帰仁村,北部,accommodation_type,total,,facilities,135
2020,本部町,北部,accommodation_type,total,,facilities,311
2020,恩納村,北部,accommodation_type,total,,facilities,299
2020,宜野座村,北部,accommodation_type,total,,facilities,33
2020,金武町,北部,accommodation_type,total,,facilities,40
2020,北部,未分類,accommodation_type,total,,facilities,1026
2020,宮古島市,宮古,accommodation_type,total,,facilities,389
2020,多良間村,宮古,accommodation_type,total,,facilities,13
2020,宮古,未分類,accommodation_type,total,,facilities,402
2020,石垣市,八重山,accommodation_type,total,,facilities,384
2020,竹富町,八重山,accommodation_type,total,,facilities,148
2020,与那国町,八重山,accommodation_type,total,,facilities,27
2020,八重山,未分類,accommodation_type,total,,facilities,559
2020,久米島町,離島,accommodation_type,total,,facilities,34
2020,渡嘉敷村,離島,accommodation_type,total,,facilities,34
2020,座間味村,離島,accommodation_type,total,,facilities,73
2020,粟国村,離島,accommodation_type,total,,facilities,10
2020,渡名喜村,離島,accommodation_type,total,,facilities,9
2020,南大東村,離島,accommodation_type,total,,facilities,5
2020,北大東村,離島,accommodation_type,total,,facilities,2
2020,伊江村,離島,accommodation_type,total,,facilities,16
2020,伊平屋村,離島,accommodation_type,total,,facilities,15
2020,伊是名村,離島,accommodation_type,total,,facilities,21
2020,離島,未分類,accommodation_type,total,,facilities,219
2020,沖縄県,未分類,accommodation_type,total,,facilities,3342
2020,那覇市,南部,accommodation_type,total,,rooms,20601
2020,糸満市,南部,accommodation_type,total,,rooms,649
2020,豊見城市,南部,accommodation_type,total,,rooms,557
2020,八重瀬町,南部,accommodation_type,total,,rooms,91
2020,南城市,南部,accommodation_type,total,,rooms,459
2020,与那原町,南部,accommodation_type,total,,rooms,42
2020,南風原町,南部,accommodation_type,total,,rooms,43
2020,南部,未分類,accommodation_type,total,,rooms,22442
2020,沖縄市,中部,accommodation_type,total,,rooms,1239
2020,宜野湾市,中部,accommodation_type,total,,rooms,806
2020,浦添市,中部,accommodation_type,total,,rooms,185
2020,うるま市,中部,accommodation_type,total,,rooms,848
2020,読谷村,中部,accommodation_type,total,,rooms,1529
2020,嘉手納町,中部,accommodation_type,total,,rooms,61
2020,北谷町,中部,accommodation_type,total,,rooms,2658
2020,北中城村,中部,accommodation_type,total,,rooms,419
2020,中城村,中部,accommodation_type,total,,rooms,24
2020,西原町,中部,accommodation_type,total,,rooms,29
2020,中部,未分類,accommodation_type,total,,rooms,7798
2020,名護市,北部,accommodation_type,total,,rooms,3234
2020,国頭村,北部,accommodation_type,total,,rooms,387
2020,大宜味村,北部,accommodation_type,total,,rooms,42
2020,東村,北部,accommodation_type,total,,rooms,114
2020,今帰仁村,北部,accommodation_type,total,,rooms,592
2020,本部町,北部,accommodation_type,total,,rooms,2251
2020,恩納村,北部,accommodation_type,total,,rooms,5807
2020,宜野座村,北部,accommodation_type,total,,rooms,162
2020,金武町,北部,accommodation_type,total,,rooms,148
2020,北部,未分類,accommodation_type,total,,rooms,12737
2020,宮古島市,宮古,accommodation_type,total,,rooms,4775
2020,多良間村,宮古,accommodation_type,total,,rooms,73
2020,宮古,未分類,accommodation_type,total,,rooms,4848
2020,石垣市,八重山,accommodation_type,total,,rooms,5996
2020,竹富町,八重山,accommodation_type,total,,rooms,1434
2020,与那国町,八重山,accommodation_type,total,,rooms,304
2020,八重山,未分類,accommodation_type,total,,rooms,7734
2020,久米島町,離島,accommodation_type,total,,rooms,661
2020,渡嘉敷村,離島,accommodation_type,total,,rooms,314
2020,座間味村,離島,accommodation_type,total,,rooms,534
2020,粟国村,離島,accommodation_type,total,,rooms,81
2020,渡名喜村,離島,accommodation_type,total,,rooms,29
2020,南大東村,離島,accommodation_type,total,,rooms,94
2020,北大東村,離島,accommodation_type,total,,rooms,45
2020,伊江村,離島,accommodation_type,total,,rooms,182
2020,伊平屋村,離島,accommodation_type,total,,rooms,105
2020,伊是名村,離島,accommodation_type,total,,rooms,155
2020,離島,未分類,accommodation_type,total,,rooms,2200
2020,沖縄県,未分類,accommodation_type,total,,rooms,57759
2020,那覇市,南部,accommodation_type,total,,capacity,45656
2020,糸満市,南部,accommodation_type,total,,capacity,2212
